"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"RCR057","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RCR057","716-A-1","NO LONGER AVAILABLE","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RCR057
OEM Part #716-A-1
MOTOR STARTING RELAY - NO LONGER AVAILABLE
115V
Fits: Power Unit
Model(s) This Part Fits: FL Type 75, 75-C & 7F, FL Type 75C-75F, PA Type 75C-75F, PB Type 75C-75F
Catalog Page(s): 4-301, 11-501
Part Description Updated: 10/30/2000","115V","http://www.rpiparts.com/pimages/RCR057.GIF",""
"RCS068","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RCS068","143923","UPPER LIMIT SWITCH","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RCS068
OEM Part #143923
UPPER LIMIT SWITCH
Fits: Lift Structure
Model(s) This Part Fits: FL Type 75, 75-C & 7F, FL Type 75C-75F, PA Type 75C-75F, PB Type 75C-75F
Catalog Page(s): 4-303, 11-401
Part Description Updated: 7/12/2010","","http://www.rpiparts.com/pimages/RCS068.GIF",""
"RCS069","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RCS069","155677","FILTER SCREEN","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RCS069
OEM Part #155677
FILTER SCREEN
6 per package
Brass
Fits: Hose Assembly that attaches to Cylinder
Model(s) This Part Fits: FL Type 75, 75-C & 7F, FL Type 75C-75F, PA Type 75C-75F, PB Type 75C-75F
Catalog Page(s): 4-303, 11-401
Part Description Updated: 8/22/2006","6 per package
Brass","http://www.rpiparts.com/pimages/RCS069.GIF",""
"RCS070","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RCS070","155808","LOCK SCREW","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RCS070
OEM Part #155808
LOCK SCREW
10-24 UNC-2A x 1""
Fits: Yoke
Model(s) This Part Fits: FL Type 75, 75-C & 7F, FL Type 75C-75F, PA Type 75C-75F, PB Type 75C-75F
Catalog Page(s): 4-303, 11-401
Part Description Updated: 7/9/2010","10-24 UNC-2A x 1""","http://www.rpiparts.com/pimages/RCS070.GIF",""
"RCS606","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RCS606","(OEM Part # Not Available)","NO LONGER AVAILABLE","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RCS606
OEM Part # (OEM Part # Not Available)
FOOT SWITCH
Model(s) This Part Fits: FL Type 75, 75-C & 7F, FL Type 75C-75F, PA Type 75C-75F, PB Type 75C-75F
Part Description Updated: 6/25/2014","","http://www.rpiparts.com/pimages/RCS606.GIF",""
"RCS607","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RCS607","10610/P-2400","PIVOT SCREW","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RCS607
OEM Part #10610/P-2400
PIVOT SCREW
2 per package
Includes screw, and #8 split lock washer
Fits: Foot Switch Housing
Model(s) This Part Fits: FL Type 75, 75-C & 7F, FL Type 75C-75F, PA Type 75C-75F, PB Type 75C-75F
Catalog Page(s): 4-303, 11-401
Part Description Updated: 2/11/2010","2 per package
Includes screw, and #8 split lock washer","http://www.rpiparts.com/pimages/RCS607.GIF",""
"RCT060","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RCT060","145719","NO LONGER AVAILABLE","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RCT060
OEM Part #145719
HYDRAULIC TUBING
Plastic
OD: 1/4""
Fits: Lift Structure
Model(s) This Part Fits: FL Type 75, 75-C & 7F, FL Type 75C-75F, PA Type 75C-75F, PB Type 75C-75F
Catalog Page(s): 4-303
Part Description Updated: 5/15/2008","Plastic
OD: 1/4""","http://www.rpiparts.com/pimages/RCT060.GIF",""
"RPO301","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RPO301","C-5970 / 05600014","O-RING","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RPO301
Old RPI Part #ILO039
OEM Part #C-5970 / 05600014
Industry Part #AS568-014
O-RING
12 per package
Material: Nitrile (Buna N), Duro: 70
.489"" ID x .629"" OD x .070"" C/S
Fits: Solenoid Valve Plunger
Model(s) This Part Fits: 513 Blood Gas Analyzer, 713 Blood Gas Analyzer, 813 Blood Gas Analyzer, FL Type 75, 75-C & 7F, FL Type 75C-75F, O-Rings, O-Ring Kits, Tools & Lubricant, PA Type 75C-75F, PB Type 75C-75F
Catalog Page(s): 4-302, 11-401, 6-501, 6-502
Part Description Updated: 11/21/2011","12 per package
Material: Nitrile (Buna N), Duro: 70
.489"" ID x .629"" OD x .070"" C/S","http://www.rpiparts.com/pimages/RPO301.GIF",""
"RPO307","http://www.rpiparts.com/PartPage.asp?equip=7&oem=54&model=270&rpinum=RPO307","P-12233/146180; 030.006.02/030-006-030; H98138; 450617","O-RING","DENTAL CHAIRS
RITTER
FL Type 75, 75-C & 7F","RPI Part #RPO307
Old RPI Part #RCO040
OEM Part #P-12233/146180; 030.006.02/030-006-030; H98138; 450617
Industry Part #AS568-006 / 2-006
O-RING
12 per package
Material: EPDM, Hardness: 70 Duro
.114"" ID x .254"" OD x .070"" C/S
See Service Tip below
For System 1 (International Customers only), see Model Notes below.
Fits: Solenoid Metering Screw/Air Manifold Assembly, Small In-Air Manifold, Quick Disconnect Barb (RPI Part #'s ADB248, ADB249, ADB250, & ADB251), & Quick Disconnect Plug (RPI Part #ADP232)
Model(s) This Part Fits: 7, FL Type 75, 75-C & 7F, FL Type 75C-75F, Handpiece Control Block 300 Series (38.1831.00), Handpiece Control Block 500 Series (38.1776.00), Handpiece Control Block Century Water Valve Assembly (38.0098.00), M7, O-Rings, O-Ring Kits, Tools & Lubricant, PA Type 75C-75F, PB Type 75C-75F, Syringe Parts, System 1 (International Customers only)
Catalog Page(s): 4-302, 4-508, 6-503, 6-504, 10-1001, 10-702, 6-501, 6-502, 10-503, 11-401, 10-902, 4-520A
Part Description Updated: 5/24/2016","12 per package
Material: EPDM, Hardness: 70 Duro
.114"" ID x .254"" OD x .070"" C/S
See Service Tip below
For System 1 (International Customers only), see Model Notes below.","http://www.rpiparts.com/pimages/RPO307.GIF","Notes:
Service Tip: Before ordering replacement O-rings for the Fill-Vent Valve, please read the following: IF the stem is an OEM stem, and has (2) of the same sized O-rings, then you need (2) RPI Part #RPO306. If the stem is an RPI stem, and has (2) different sized O-rings, then you need (1) RPI Part #RPO306 and (1) RPI Part #RPO307
Included in:
Control Block Kit (Major) (RPI Part #ADK241)
Control Block Kit (Minor) (RPI Part #ADK257)
O-Ring Kit (RPI Part #RPK403)
O-Ring Kit (RPI Part #RPK404)
O-Ring Kit (RPI Part #SSK050)
Model Notes:
For System 1 (International Customers only): Fits 89A1, 90A1, 90A2, 90B1, 99A1 & 99A2."
"ADC035","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=ADC035","025-015-01","SLEEVE CLAMP (1/4"")","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #ADC035
OEM Part #025-015-01
SLEEVE CLAMP (1/4"")
20 per package
Material: Plastic
See Notes below:
Fits: 1/4"" OD Tubing with 1/8"" Barb
Model(s) This Part Fits: Barbs & Barb Kits, Cascade 1040, Cavitron® BOBCAT® 25 KHz - G115, Cavitron® BOBCAT® Pro - G130, Cavitron® DualSelect™ Dispensing System - G118, Cavitron® JET Plus™ - G132, Cavitron® JET with SPS™ - G120, Cavitron® Plus™ Scaler - G131, Cavitron® Prophy-JET® Air Polishing System - G122, Cavitron® Select™ Scaler 25K - G121, Cavitron® Select™ SPS™ 30K - G124, Cavitron® SPS™ Surface Mount Ultrasonic Scaler - G98a, Cavitron® SPS™ Ultrasonic Scaler - G119, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Handpiece Control Block Century II (38.0223.00), Handpiece Control Block Century Plus (38.0540.00), Performer I, Performer II, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-203, 4-500, 6-602
Part Description Updated: 8/1/2016","20 per package
Material: Plastic
See Notes below:","http://www.rpiparts.com/pimages/ADC035.GIF","Notes:
Also Included in:
Barb Kit (RPI Part #ADK080)
Handpiece Control Block (RPI Part #ADK170)
Control Block Service Kit (Major) (RPI Part #ADK190)
Handpiece Control Block (RPI Part #ADK142)
Cup Fill Toggle Valve (Black) (RPI Part #ADV179)
Cup Fill Toggle Valve (Gray) (RPI Part #ADV180)
2 Way Momentary Toggle Valve (Black) (RPI Part #ADV181)
2 Way Momentary Toggle Valve (Gray) (RPI Part #ADV182)
Also Available:
Handpiece Control Block (RPI Part #ADK142)"
"ADC176","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=ADC176","61-1287-00","LIFT CYLINDER KIT","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #ADC176
OEM Part #61-1287-00
LIFT CYLINDER KIT
3.00"" OD x 11.38"" O/A Lg (retracted)
Includes cylinder and collar
Uses Hydraulic fluid (RPI Part #RPF449)
Fits: Between baseplate and upper structure of chair
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Performer III
Catalog Page(s): 4-200, 4-202
Part Description Updated: 12/4/2013","3.00"" OD x 11.38"" O/A Lg (retracted)
Includes cylinder and collar
Uses Hydraulic fluid (RPI Part #RPF449)","http://www.rpiparts.com/pimages/ADC176.GIF",""
"ADC177","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=ADC177","61-2050-00","TILT CYLINDER","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #ADC177
OEM Part #61-2050-00
TILT CYLINDER
1.88"" OD x 11.06"" O/A Lg (retracted)
Uses Hydraulic fluid (RPI Part #RPF449)
Fits: Link Assembly
Model(s) This Part Fits: Cascade 1040
Catalog Page(s): 4-200, 4-202
Part Description Updated: 12/4/2013","1.88"" OD x 11.06"" O/A Lg (retracted)
Uses Hydraulic fluid (RPI Part #RPF449)","http://www.rpiparts.com/pimages/ADC177.GIF",""
"ADK221","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=ADK221","041.164.00 / 90.1031.00","CAPACITOR KIT","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #ADK221
OEM Part #041.164.00 / 90.1031.00
CAPACITOR KIT
50uf, 280VAC, 50/60Hz
Dual .25"" tabs; Size: 1.81"" dia X 3.35"" tall
For 100VAC, 115VAC, and 240VAC chairs built before Feburary 13, 2001
Includes Capacitor, Boot, and Cable Tie (8"" White) (RPI Part #RPT084)
See Notes below for Serial #'s this part fits
Fits: ""B"" Box
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-201
Part Description Updated: 1/20/2012","50uf, 280VAC, 50/60Hz
Dual .25"" tabs; Size: 1.81"" dia X 3.35"" tall
For 100VAC, 115VAC, and 240VAC chairs built before Feburary 13, 2001
Includes Capacitor, Boot, and Cable Tie (8"" White) (RPI Part #RPT084)
See Notes below for Serial #'s this part fits","http://www.rpiparts.com/pimages/ADK221.GIF","Notes: CHECK SERIAL NUMBERS HERE:
Fits Priority 1005 Chairs: Serial #M1-0001 thru present"
"ADS211","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=ADS211","044.184.01","LIMIT SWITCH (MODIFIED)","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #ADS211
OEM Part #044.184.01
Old OEM Part #044.049.01
LIMIT SWITCH (MODIFIED)
SPDT
15.1A @ 125/250 VAC
.187"" tabs
See Notes below
Also Included in the Switch Assy (Tilt Limit) (RPI Part #ADA228)
Fits: Various positions & chairs (see Notes below)
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1020, Decade 1021, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-201
Part Description Updated: 1/20/2012","SPDT
15.1A @ 125/250 VAC
.187"" tabs
See Notes below
Also Included in the Switch Assy (Tilt Limit) (RPI Part #ADA228)","http://www.rpiparts.com/pimages/ADS211.GIF","Notes: This part fits the following positions for the models indicated:
Base Up Function for: Cascade 1040, Decade 1010/1011/1020/1021, Positioner 1030, Priority 1005 & Performer III;
Back Up Function for: Priotiry 1005 & Positioner 1030;
Chair Stop Function for: Priority 1005, Decade 1020/1021 & Positioner 1030;
Priority Tilt Limit Switch, used in assy. #61.0453.00 for chairs serial number H3-0067 to present (3X required);
Pre-Position Assy. Switch used in assy. #61.0593.00 (2X Required)"
"ADS224","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=ADS224","041.059.00","SWITCH (PUSH-BUTTON)","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #ADS224
OEM Part #041.059.00
SWITCH (PUSH-BUTTON)
5A @ 120VAC, 2.5A @ 220VAC
SPST; Momentary (N.O.)
Black Button
Panel mount with mounting nut
See Notes below
Fits: 8 Function Footswitch, Multi-Function Footswitch, Auto Return and Pre-position Assembles (See Notes)
Model(s) This Part Fits: Cascade 1040, Decade 1021, Priority 1005
Catalog Page(s): 4-201
Part Description Updated: 8/16/2012","5A @ 120VAC, 2.5A @ 220VAC
SPST; Momentary (N.O.)
Black Button
Panel mount with mounting nut
See Notes below","http://www.rpiparts.com/pimages/ADS224.GIF","Notes: This switch is a component of the following Assemblies:
8-Function Foot Switch (OEM Part #61.3043.80).
Multi-Function Foot Switch (OEM Part #61-0969-00(Black)/OEM Part #61-0969-01(Surf)).
Auto Return Assembly (OEM Part #61.0656.00(Black)/OEM Part #61.0661.00(Surf).
Pre-Position Assembly (OEM Part #61.0656.01(Black)/OEM Part #61.0661.01(Surf)).
Serial # Breakdown:
Fits Priority 1005 Chairs: (Serial #D3-0135 to present)"
"RPF449","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=RPF449","61-0197-00","HYDRAULIC FLUID","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #RPF449
OEM Part #61-0197-00
HYDRAULIC FLUID
(1) 16 Fluid Ounce Bottle
Shell Tellus S2 V 46 Oil (ISO 46) / AGMA 1 / SAE 20
Includes Yorker Spout
Hydraulic fluid also available by the case (RPI Part #RPF453) - 12 (16 oz.) bottles per case
SDS Sheet Available See Notes Below
Fits: Most dental chairs (pump reservoir)
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Performer I, Performer II, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-200, 6-201
Part Description Updated: 3/21/2016","(1) 16 Fluid Ounce Bottle
Shell Tellus S2 V 46 Oil (ISO 46) / AGMA 1 / SAE 20
Includes Yorker Spout
Hydraulic fluid also available by the case (RPI Part #RPF453) - 12 (16 oz.) bottles per case
SDS Sheet Available See Notes Below","http://www.rpiparts.com/pimages/RPF449.GIF","Notes: Please see the Safety Data Sheet for this part. (Adobe PDF)"
"RPF453","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=RPF453","61-0197-00 (1 count)","HYDRAULIC FLUID (12 count)","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #RPF453
OEM Part #61-0197-00 (1 count)
HYDRAULIC FLUID (12 count)
(12) 16 Fluid Ounce Bottles
Shell Tellus T46 Oil (ISO 46) / AGMA 1 / SAE 20
Includes Yorker Spout
Hydralic fluid also sold individually (RPI Part #RPF449)
SDS Sheet Available See Notes Below
Fits: Most dental chairs (pump reservoir)
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Performer I, Performer II, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-200, 6-201
Part Description Updated: 9/4/2015","(12) 16 Fluid Ounce Bottles
Shell Tellus T46 Oil (ISO 46) / AGMA 1 / SAE 20
Includes Yorker Spout
Hydralic fluid also sold individually (RPI Part #RPF449)
SDS Sheet Available See Notes Below","http://www.rpiparts.com/pimages/RPF453.GIF","Notes: Please see the Safety Data Sheet for this part. (Adobe PDF)"
"RPP032","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=RPP032","(OEM Part # Not Available)","HOSPITAL GRADE MALE PLUG (15A @ 125VAC, NEMA 5-15P, RIGHT ANGLE)","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #RPP032
OEM Part # (OEM Part # Not Available)
HOSPITAL GRADE MALE PLUG (15A @ 125VAC, NEMA 5-15P, RIGHT ANGLE)
Made by Hubbell
15A @ 125VAC
Accepts 0.255"" dia. to 0.665"" dia. Cord
NEMA 5-15P
Transparent housing
For a complete listing of related parts, click this link. (Adobe PDF)
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Performer I, Performer II, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-201, 6-304
Part Description Updated: 12/22/2014","Made by Hubbell
15A @ 125VAC
Accepts 0.255"" dia. to 0.665"" dia. Cord
NEMA 5-15P
Transparent housing
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/RPP032.GIF",""
"RPT017","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=RPT017","(OEM Part # Not Available)","WIRE NUT","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #RPT017
OEM Part # (OEM Part # Not Available)
WIRE NUT
15 per package
Range: #22-16 AWG (Gray)
Also included in Crimp-on Wire Connector & Wire Nut Kit (RPI Part #RPK401)
Model(s) This Part Fits: Cascade 1040, Control Head Components, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Hood & Motor: E026, E027, E028 & E029, Performer I, Performer II, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-202, 4-902, 6-310
Part Description Updated: 12/22/2014","15 per package
Range: #22-16 AWG (Gray)
Also included in Crimp-on Wire Connector & Wire Nut Kit (RPI Part #RPK401)","http://www.rpiparts.com/pimages/RPT017.GIF",""
"RPT083","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=RPT083","025-036-01","CABLE TIE (4"" WHITE)","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #RPT083
Old RPI Part #ADT066
OEM Part #025-036-01
CABLE TIE (4"" WHITE)
25 per package
Material: Nylon®
Size: 1/8"" x 4"" lg.
Color: White
Fits: Drain Tubing Kit
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Performer I, Performer II, Performer III, Positioner 1030, Priority 1005, Statim 2000, Statim 5000, Statim 900, Statim G4 2000, Statim G4 5000
Catalog Page(s): 4-202, 4-507, 6-307, 10-1507, 10-1509
Part Description Updated: 12/22/2014","25 per package
Material: Nylon®
Size: 1/8"" x 4"" lg.
Color: White","http://www.rpiparts.com/pimages/RPT083.GIF",""
"RPT295","http://www.rpiparts.com/PartPage.asp?equip=7&oem=1&model=563&rpinum=RPT295","(OEM Part # Not Available)","1/4"" SLEEVE TOOL","DENTAL CHAIRS
A-DEC
Cascade 1040","RPI Part #RPT295
OEM Part #(OEM Part # Not Available)
1/4"" SLEEVE TOOL
Size: ~5"" lg.
Used on 1/4"" OD tubing
Used to install 1/4"" Sleeve clamps and Uni-clamp (RPI Part #ADC035)
The tool provides 90˚ and 45˚ angles for ease of use
Model(s) This Part Fits: Cascade 1040, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Performer I, Performer II, Performer III, Performer III, Positioner 1030, Priority 1005, Sleeve Tools (Sizes: 1/8"", 1/4"" & Universal), Tools (Including ""Plastic & Metal Tubing Snakes"")
Catalog Page(s): 4-203, 4-501, 4-521, 6-602, 6-702
Part Description Updated: 8/3/2016","Size: ~5"" lg.
Used on 1/4"" OD tubing
Used to install 1/4"" Sleeve clamps and Uni-clamp (RPI Part #ADC035)
The tool provides 90˚ and 45˚ angles for ease of use","http://www.rpiparts.com/pimages/RPT295.GIF","Notes:
Also Available:
1/8"" Sleeve Tool (RPI Part #RPT294)
Universal Sleeve Tool (RPI Part #RPT296)"
