"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"RPB164","http://www.rpiparts.com/PartPage.asp?equip=27&oem=73&model=3174&rpinum=RPB164","711314","STRAIN RELIEF BUSHING","DENTAL LABORATORY EQUIPMENT
WELLS DENTAL (ENGINE UNITS: U900, U901, U903 & U904)
Hood & Motor: E026, E027, E028 & E029","RPI Part #RPB164
OEM Part #711314
STRAIN RELIEF BUSHING
8 per package
Type: SR-6N3-4
Accommodates: .325"" - .360"" dia. round cable
Mounting Hole: 5/8"" dia. x 1/8"" thk. panel max.
Included in: Power Cord Kits (RPI Part #CAK120 & RPI Part #CAK121) and Strain Relief Bushing Kit (RPI Part #RPK412)
Also available: Strain Relief Bushing Pliers (RPI Part #RPT172)
Fits: Motor Hood, Chassis
Model(s) This Part Fits: 421105 Nutator, 421106 Nutator, 74710 Wall Transformer, Henry Schein Dental, Hood & Motor: E026, E027, E028 & E029, L & R, Ney (Dentsply), Patterson Dental
Catalog Page(s): 3-1100, 4-902, 4-1551, 5-501, 6-305
Part Description Updated: 10/23/2015","8 per package
Type: SR-6N3-4
Accommodates: .325"" - .360"" dia. round cable
Mounting Hole: 5/8"" dia. x 1/8"" thk. panel max.
Included in: Power Cord Kits (RPI Part #CAK120 & RPI Part #CAK121) and Strain Relief Bushing Kit (RPI Part #RPK412)
Also available: Strain Relief Bushing Pliers (RPI Part #RPT172)","http://www.rpiparts.com/pimages/RPB164.GIF",""
"RPT017","http://www.rpiparts.com/PartPage.asp?equip=27&oem=73&model=3174&rpinum=RPT017","(OEM Part # Not Available)","WIRE NUT","DENTAL LABORATORY EQUIPMENT
WELLS DENTAL (ENGINE UNITS: U900, U901, U903 & U904)
Hood & Motor: E026, E027, E028 & E029","RPI Part #RPT017
OEM Part # (OEM Part # Not Available)
WIRE NUT
15 per package
Range: #22-16 AWG (Gray)
Also included in Crimp-on Wire Connector & Wire Nut Kit (RPI Part #RPK401)
Model(s) This Part Fits: Cascade 1040, Control Head Components, Decade 1010, Decade 1011, Decade 1015, Decade 1020, Decade 1021, Hood & Motor: E026, E027, E028 & E029, Performer I, Performer II, Performer III, Positioner 1030, Priority 1005
Catalog Page(s): 4-202, 4-902, 6-310
Part Description Updated: 12/22/2014","15 per package
Range: #22-16 AWG (Gray)
Also included in Crimp-on Wire Connector & Wire Nut Kit (RPI Part #RPK401)","http://www.rpiparts.com/pimages/RPT017.GIF",""
"RPT172","http://www.rpiparts.com/PartPage.asp?equip=27&oem=73&model=3174&rpinum=RPT172","(OEM Part # Not Available)","STRAIN RELIEF BUSHING PLIERS","DENTAL LABORATORY EQUIPMENT
WELLS DENTAL (ENGINE UNITS: U900, U901, U903 & U904)
Hood & Motor: E026, E027, E028 & E029","RPI Part #RPT172
OEM Part # (OEM Part # Not Available)
STRAIN RELIEF BUSHING PLIERS
Hand pliers adjustable for all strain relief bushings that assemble into mounting hole up to 7/8” diameter
Size: 7"" lg.
Also Available: Strain Relief Bushing Kit (RPI Part #RPK412)
Model(s) This Part Fits: 650, 660, 7, 74710 Wall Transformer, 940 Cast Cutter, 941 Cast Cutter, All Porcelain Ovens, Henry Schein Dental, Hood & Motor: E026, E027, E028 & E029, L & R, M11, M11D, M7, M9, M9D, Mark II, Mark III, Mark IV, Ney (Dentsply), Patterson Dental, Tools (Including ""Plastic & Metal Tubing Snakes""), Vac-U-Vestor, Vac-U-Vestor Table Top Models
Catalog Page(s): 4-901, 4-902, 4-903, 5-501, 6-305, 6-700, 9-303, 10-1005
Part Description Updated: 10/23/2015","Hand pliers adjustable for all strain relief bushings that assemble into mounting hole up to 7/8” diameter
Size: 7"" lg.
Also Available: Strain Relief Bushing Kit (RPI Part #RPK412)","http://www.rpiparts.com/pimages/RPT172.GIF",""
"WLB001","http://www.rpiparts.com/PartPage.asp?equip=27&oem=73&model=3174&rpinum=WLB001","E-101","BRUSH","DENTAL LABORATORY EQUIPMENT
WELLS DENTAL (ENGINE UNITS: U900, U901, U903 & U904)
Hood & Motor: E026, E027, E028 & E029","RPI Part #WLB001
OEM Part #E-101
BRUSH
2 per package
Size: .125"" x .187"" x .596""
Radius: .470""
Spring Length: .75""
Copper shunt wire
Model(s) This Part Fits: Hood & Motor: E026, E027, E028 & E029, Motor: Baldor - E132 & E133
Catalog Page(s): 4-902
Part Description Updated: 6/7/2013","2 per package
Size: .125"" x .187"" x .596""
Radius: .470""
Spring Length: .75""
Copper shunt wire","http://www.rpiparts.com/pimages/WLB001.GIF",""
"WLB001","http://www.rpiparts.com/PartPage.asp?equip=27&oem=73&model=3175&rpinum=WLB001","E-101","BRUSH","DENTAL LABORATORY EQUIPMENT
WELLS DENTAL (ENGINE UNITS: U900, U901, U903 & U904)
Motor: Baldor - E132 & E133","RPI Part #WLB001
OEM Part #E-101
BRUSH
2 per package
Size: .125"" x .187"" x .596""
Radius: .470""
Spring Length: .75""
Copper shunt wire
Model(s) This Part Fits: Hood & Motor: E026, E027, E028 & E029, Motor: Baldor - E132 & E133
Catalog Page(s): 4-902
Part Description Updated: 6/7/2013","2 per package
Size: .125"" x .187"" x .596""
Radius: .470""
Spring Length: .75""
Copper shunt wire","http://www.rpiparts.com/pimages/WLB001.GIF",""
"DRB001","http://www.rpiparts.com/PartPage.asp?equip=27&oem=73&model=3176&rpinum=DRB001","E-105","BRUSH","DENTAL LABORATORY EQUIPMENT
WELLS DENTAL (ENGINE UNITS: U900, U901, U903 & U904)
Motor: Bodine (Large brush) - E-131","RPI Part #DRB001
OEM Part #E-105
BRUSH
2 per package
Size: .250"" x .375"" x .817"" lg.
Radius: .625""
Spring length: 1.38""
Copper shunt wire
Fits: Brush Holder Assembly/Large Brush Motor E-131
Model(s) This Part Fits: Hood & Motor: E026, E027, E028 & E029, L-708, L-711, Motor: Bodine (Large brush) - E-131
Catalog Page(s): 3-600, 4-902, 4-1400, 13-100
Part Description Updated: 10/2/2012","2 per package
Size: .250"" x .375"" x .817"" lg.
Radius: .625""
Spring length: 1.38""
Copper shunt wire","http://www.rpiparts.com/pimages/DRB001.GIF",""
"PCC004","http://www.rpiparts.com/PartPage.asp?equip=27&oem=74&model=421&rpinum=PCC004","9390401 / 004288 / 33071 / 6001C / H98159","POWER CORD WITHOUT CONNECTORS (13A @ 125VAC, 8 ft.)","DENTAL LABORATORY EQUIPMENT
WHIP-MIX
All Vac-U-Vestor Models","RPI Part #PCC004
OEM Part #9390401 / 004288 / 33071 / 6001C / H98159
POWER CORD WITHOUT CONNECTORS (13A @ 125VAC, 8 ft.)
Length: 8 ft.; Color: Black
16/3 HSJO; 105°C; 13A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; .350"" OD Cord
Service Tip: When Replacing power cord, use a new Strain Relief Bushing
Also available: Strain Relief Bushings (RPI Part #RPB164) and (RPI Part# RPB167)
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Back panel / Motor pump / All Tabletop Sterilizers
Model(s) This Part Fits: 1000, 1000R, 1200, 1250, 650, 660, 666x, 7, 704-7000, 704-8000, 704-9000, 714, 714, 750, 750, 777, 800, 800V, 999 Series, All Porcelain Ovens, All Vac-U-Vestor Models, Aquaclave 10, Aquaclave 20, Aquaclave 30, Chemiclave 4000, Chemiclave 5000, Chemiclave 5500, Chemiclave 6000, Chemiclave 7000, Chemiclave 8000, Chemiclave D, Chemiclave E, F, GLS10, GLS8, GN, Hood & Motor: E026, E027, E028 & E029, HP, HP2, M7, Majestic V-8080, Mark II, Mark III, Mark IV, OCM, OCR, OCR+, Regency V-8020, Sentry, V-8000, Vac-U-Vestor Table Top Models, Validator 10, Validator 8, Validator Plus 10, Validator Plus 8, Verniclave V-2000A, VR-816
Catalog Page(s): 4-900, 4-902, 4-903, 6-302, 10-600, 10-604, 10-1005, 10-801, 10-805, 10-1101, 10-1205, 10-1218, 10-1224, 10-1230, 10-1401, 10-1601, 10-1801, 10-702, 10-903, 10-1218, 10-603
Part Description Updated: 5/26/2016","Length: 8 ft.; Color: Black
16/3 HSJO; 105°C; 13A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; .350"" OD Cord
Service Tip: When Replacing power cord, use a new Strain Relief Bushing
Also available: Strain Relief Bushings (RPI Part #RPB164) and (RPI Part# RPB167)
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/PCC004.GIF",""
"ADS129","http://www.rpiparts.com/PartPage.asp?equip=27&oem=74&model=412&rpinum=ADS129","MO81/ 6014/ 041-336-00C","POWER SWITCH","DENTAL LABORATORY EQUIPMENT
WHIP-MIX
Vac-U-Vestor","RPI Part #ADS129
OEM Part #MO81/ 6014/ 041-336-00C
POWER SWITCH
Toggle switch
20A @ 125VAC; 10A @ 250VAC
Includes (2) Pig Tail (RPI Part #RPT014)
Fits: Vacuum Chamber Assembly/Motor, Switch Cover Plate (Houseing/Head Assembly and Swivel Block)
Model(s) This Part Fits: 10"" Trimmer, 12"" Trimmer, 6300, 650, Mark II, Vac-U-Vestor, Vac-U-Vestor Table Top Models
Catalog Page(s): 4-900, 4-903, 4-1101
Part Description Updated: 1/6/2015","Toggle switch
20A @ 125VAC; 10A @ 250VAC
Includes (2) Pig Tail (RPI Part #RPT014)","http://www.rpiparts.com/pimages/ADS129.GIF",""
"GOL022","http://www.rpiparts.com/PartPage.asp?equip=27&oem=74&model=412&rpinum=GOL022","01-90-3106","ROTARY PUMP OIL","DENTAL LABORATORY EQUIPMENT
WHIP-MIX
Vac-U-Vestor","RPI Part #GOL022
OEM Part #01-90-3106
ROTARY PUMP OIL
4 fl. oz.
Includes yorker spout
IS068 / AGMA 2 / SAE 20
For use with Rotary Pumps (dispenses in oil reservoir)
See Notes: below for SDS and Technical Data sheet
Fits: All Rotary Pumps (dispenses in oil reservoir)
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Vac-U-Vestor, Vac-U-Vestor Table Top Models
Catalog Page(s): 2-201, 4-903, 6-201
Part Description Updated: 9/4/2015","4 fl. oz.
Includes yorker spout
IS068 / AGMA 2 / SAE 20
For use with Rotary Pumps (dispenses in oil reservoir)
See Notes: below for SDS and Technical Data sheet","http://www.rpiparts.com/pimages/GOL022.GIF","Notes:
Safety Data Sheet for this part. (Adobe PDF)"
"RPB159","http://www.rpiparts.com/PartPage.asp?equip=27&oem=74&model=412&rpinum=RPB159","93-90-361 / 6206","STRAIN RELIEF BUSHING","DENTAL LABORATORY EQUIPMENT
WHIP-MIX
Vac-U-Vestor","RPI Part #RPB159
OEM Part #93-90-361 / 6206
STRAIN RELIEF BUSHING
6 per package
Type: SR-7P-2
Cord Type: .360"" - .430"" Round Cable
AWG/Conductors 18/2-18/3, 16/2-16/3
Mounting Hole dia. 3/4""
Also included in: Strain Relief Bushing Kit (RPI Part #RPK412)
Fits: Back panel
Model(s) This Part Fits: 650, 660, All Porcelain Ovens, Mark II, Mark III, Mark IV, Vac-U-Vestor, Vac-U-Vestor Combination Unit, Vac-U-Vestor Table Top Models
Catalog Page(s): 4-901, 4-903, 6-305
Part Description Updated: 3/29/2013","6 per package
Type: SR-7P-2
Cord Type: .360"" - .430"" Round Cable
AWG/Conductors 18/2-18/3, 16/2-16/3
Mounting Hole dia. 3/4""
Also included in: Strain Relief Bushing Kit (RPI Part #RPK412)","http://www.rpiparts.com/pimages/RPB159.GIF","Notes:
Also Available: Strain Relief Bushing Pliers (RPI Part #RPT172)"
"RPT014","http://www.rpiparts.com/PartPage.asp?equip=27&oem=74&model=412&rpinum=RPT014","(OEM Part # Not Available)","PIG TAIL","DENTAL LABORATORY EQUIPMENT
WHIP-MIX
Vac-U-Vestor","RPI Part #RPT014
OEM Part # (OEM Part # Not Available)
PIG TAIL
10 per package
Size: Pig Tail
Awg Range: #12-10 Awg
Style: Insulated (Clear)
Also available in Crimp-on Wire Connector & Wire Nut Kit ( RPI Part #RPK401)
Model(s) This Part Fits: 10"" Trimmer, 12"" Trimmer, 6300, 650, Mark II, Vac-U-Vestor, Vac-U-Vestor Table Top Models
Catalog Page(s): 6-310
Part Description Updated: 8/5/2014","10 per package
Size: Pig Tail
Awg Range: #12-10 Awg
Style: Insulated (Clear)
Also available in Crimp-on Wire Connector & Wire Nut Kit ( RPI Part #RPK401)","http://www.rpiparts.com/pimages/RPT014.GIF",""
"RPT172","http://www.rpiparts.com/PartPage.asp?equip=27&oem=74&model=412&rpinum=RPT172","(OEM Part # Not Available)","STRAIN RELIEF BUSHING PLIERS","DENTAL LABORATORY EQUIPMENT
WHIP-MIX
Vac-U-Vestor","RPI Part #RPT172
OEM Part # (OEM Part # Not Available)
STRAIN RELIEF BUSHING PLIERS
Hand pliers adjustable for all strain relief bushings that assemble into mounting hole up to 7/8” diameter
Size: 7"" lg.
Also Available: Strain Relief Bushing Kit (RPI Part #RPK412)
Model(s) This Part Fits: 650, 660, 7, 74710 Wall Transformer, 940 Cast Cutter, 941 Cast Cutter, All Porcelain Ovens, Henry Schein Dental, Hood & Motor: E026, E027, E028 & E029, L & R, M11, M11D, M7, M9, M9D, Mark II, Mark III, Mark IV, Ney (Dentsply), Patterson Dental, Tools (Including ""Plastic & Metal Tubing Snakes""), Vac-U-Vestor, Vac-U-Vestor Table Top Models
Catalog Page(s): 4-901, 4-902, 4-903, 5-501, 6-305, 6-700, 9-303, 10-1005
Part Description Updated: 10/23/2015","Hand pliers adjustable for all strain relief bushings that assemble into mounting hole up to 7/8” diameter
Size: 7"" lg.
Also Available: Strain Relief Bushing Kit (RPI Part #RPK412)","http://www.rpiparts.com/pimages/RPT172.GIF",""
