"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"ATS603","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATS603","90512","SHUTTER RETURN SPRING","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATS603
OEM Part #90512
SHUTTER RETURN SPRING
3 per package
Stainless steel
.190"" OD x 1.620"" lg. x .020"" Wire
( See Notes below: )
Fits: Shutter Release Section (Transport Assembly)
Model(s) This Part Fits: Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-605, 4-607
Part Description Updated: 12/22/2008","3 per package
Stainless steel
.190"" OD x 1.620"" lg. x .020"" Wire
( See Notes below: )","http://www.rpiparts.com/pimages/ATS603.GIF","Notes: Also available in
Shutter Release Repair Kit ( RPI Part #ATK628 )
Main Transport Repair Kit ( RPI Part #ATK629 )
Shutter Release Repair Kit ( RPI Part #ATK664 )
Main Transport Repair Kit ( RPI Part #ATK663 )"
"ATS607","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATS607","90502","IDLER GEAR SHAFT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATS607
OEM Part #90502
IDLER GEAR SHAFT
Stainless steel
.250"" OD x 1.085"" lg.
Fits: Main Transport Assembly
Model(s) This Part Fits: Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-605, 4-607, 4-608
Part Description Updated: 2/10/2012","Stainless steel
.250"" OD x 1.085"" lg.","http://www.rpiparts.com/pimages/ATS607.GIF",""
"ATS623","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATS623","90504","TRANSFER ARM SHAFT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATS623
OEM Part #90504
TRANSFER ARM SHAFT
Stainless steel; .250"" OD x 3.234"" lg.
Fits: Transport Assembly
Model(s) This Part Fits: Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-606, 4-608
Part Description Updated: 1/21/2009","Stainless steel; .250"" OD x 3.234"" lg.","http://www.rpiparts.com/pimages/ATS623.GIF",""
"ATS624","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATS624","90506","TRANSFER DRIVE SHAFT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATS624
OEM Part #90506
TRANSFER DRIVE SHAFT
Stainless steel; .250"" OD x 2.463"" lg.
(See Notes below:)
Fits: Main Transport Assembly
Model(s) This Part Fits: Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-606, 4-608
Part Description Updated: 6/15/2009","Stainless steel; .250"" OD x 2.463"" lg.
(See Notes below:)","http://www.rpiparts.com/pimages/ATS624.GIF","Notes: Models Peri-Pro & Peri-Pro II require (x3) Transfer Drive Shaft (RPI Part #ATS624). Model Peri-Pro III requires only (x2) Transfer Drive Shaft (RPI Part #ATS624). See the ( Exploded View Of Air Techniques Peri-Pro III ) for placement."
"ATS652","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATS652","(OEM Part # Not Available)","SPACER","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATS652
OEM Part # (OEM Part # Not Available)
SPACER
3 per package
.260"" ID x .500"" OD x .250"" THK
Material: Nylon®
Also included in Shutter Release Repair Kit ( RPI Part #ATK664 )
Fits: Hub and Timer Gear Shaft
Model(s) This Part Fits: Peri Pro III
Catalog Page(s): 4-607
Part Description Updated: 6/25/2014","3 per package
.260"" ID x .500"" OD x .250"" THK
Material: Nylon®
Also included in Shutter Release Repair Kit ( RPI Part #ATK664 )","http://www.rpiparts.com/pimages/ATS652.GIF",""
"ATS673","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATS673","94269 (Black)/90262 (White no longer manufactured)","POWER SWITCH (AMBER)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATS673
OEM Part #94269 (Black)/90262 (White no longer manufactured)
POWER SWITCH (AMBER)
Panel cutout: .880"" x 1.080""
SPST (on/off) rocker switch
20A @ 125VAC
1/4"" tabs
Color: illuminated amber lens; black body
Legend: I/O
Fits: Switch Plate
Model(s) This Part Fits: Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-602
Part Description Updated: 12/4/2013","Panel cutout: .880"" x 1.080""
SPST (on/off) rocker switch
20A @ 125VAC
1/4"" tabs
Color: illuminated amber lens; black body
Legend: I/O","http://www.rpiparts.com/pimages/ATS673.GIF","Notes: This black switch replaces the white bodied switch to fit Peri-Pro®.
This switch fits Peri-Pro (serial number 15000 and above) and Peri-Pro II (serial Number 15143 and above)"
"ATS674","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATS674","94977 / 94266","PROCESS SWITCH (GREEN)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATS674
OEM Part #94977 / 94266
PROCESS SWITCH (GREEN)
Panel cutout: .880"" x 1.080""
SPST (on/off) rocker switch
20A @ 125VAC; 28V lamp indicator
1/4"" tabs
Color: illuminated green lens; black body
Legend: I/O
Fits: Switch Plate
Model(s) This Part Fits: Peri Pro II, Peri Pro III
Catalog Page(s): 4-602
Part Description Updated: 12/15/2009","Panel cutout: .880"" x 1.080""
SPST (on/off) rocker switch
20A @ 125VAC; 28V lamp indicator
1/4"" tabs
Color: illuminated green lens; black body
Legend: I/O","http://www.rpiparts.com/pimages/ATS674.GIF","Notes: This switch fits Peri-Pro II (serial number 15143 and above)"
"ATT662","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATT662","94975","THERMISTOR PROBE","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATT662
OEM Part #94975
THERMISTOR PROBE
Material: 316 stainless steel housing
Rated: 5000Ω at 25˚C
Fits: Thermistor Arm
Model(s) This Part Fits: Peri Pro III
Catalog Page(s): 4-603
Part Description Updated: 12/19/2008","Material: 316 stainless steel housing
Rated: 5000Ω at 25˚C","http://www.rpiparts.com/pimages/ATT662.GIF",""
"ATV661","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=ATV661","94994","DRAIN VALVE","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #ATV661
OEM Part #94994
DRAIN VALVE
Material: PVC
Color: gray body with black knob
Includes valve handle, mounting hardware and decal
1/4"" hose barb
Seal: EPDM
Fits: Peri-Pro III® Base
Model(s) This Part Fits: Peri Pro III
Catalog Page(s): 4-606, 4-603
Part Description Updated: 12/4/2013","Material: PVC
Color: gray body with black knob
Includes valve handle, mounting hardware and decal
1/4"" hose barb
Seal: EPDM","http://www.rpiparts.com/pimages/ATV661.GIF",""
"PCB134","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=PCB134","017985 / 117327","ELECTRICAL TERMINAL BUSHING","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #PCB134
OEM Part #017985 / 117327
ELECTRICAL TERMINAL BUSHING
3 per package
1/4"" Tabs
Mounting Hole: 11/16"" dia.
Mounts Thermal Fuse
Fits: Firewall / Switch Plate
Model(s) This Part Fits: 2K150, 2K160, 2K191, 2K260, 2K60, 2K87, 2K89, Majestic V-8080, OCM, OCR, Peri Pro, Peri Pro II, Peri Pro III, Regency V-8020, V-8000, Verniclave V-2000A, VR-816
Catalog Page(s): 4-604, 10-603, 10-604, 11-200, 10-1101, 10-1212, 10-1801, 10-702, 10-903
Part Description Updated: 1/17/2012","3 per package
1/4"" Tabs
Mounting Hole: 11/16"" dia.
Mounts Thermal Fuse","http://www.rpiparts.com/pimages/PCB134.GIF","Notes: Fits Model Peri Pro® Serial #20480 and above."
"RPF051","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=RPF051","90265","FUSE (5A, 250V) - 1/4 X 1-1/4 - FAST ACTING","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #RPF051
OEM Part #90265
FUSE (5A, 250V) - 1/4 X 1-1/4 - FAST ACTING
5 per package
Type: AGC Glass, Fast Acting
Size: 1/4"" dia. x 1-1/4"" lg.
Also included in: Fuse Kit (Fast-Acting) (RPI Part #RPK410)
Fits: Fuse Holder / Foot control fuse holder
Model(s) This Part Fits: Foot Controls: F011 & F013, Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-604, 4-902, 6-306
Part Description Updated: 9/8/2014","5 per package
Type: AGC Glass, Fast Acting
Size: 1/4"" dia. x 1-1/4"" lg.
Also included in: Fuse Kit (Fast-Acting) (RPI Part #RPK410)","http://www.rpiparts.com/pimages/RPF051.GIF",""
"RPH638","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=RPH638","90219 / 646-0047P1","FUSE HOLDER (MAIN)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #RPH638
OEM Part #90219 / 646-0047P1
FUSE HOLDER (MAIN)
3/16"" quick connect tab
Accomodates standard 1/4"" x 1-1/4"" fuse
20A @ 250VAC
Fits .50"" dia. mounting hole
Includes mounting hardware
Fits: Back panel
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR, GXP™, Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-601, 4-604, 4-853
Part Description Updated: 7/21/2014","3/16"" quick connect tab
Accomodates standard 1/4"" x 1-1/4"" fuse
20A @ 250VAC
Fits .50"" dia. mounting hole
Includes mounting hardware","http://www.rpiparts.com/pimages/RPH638.GIF",""
"RPO304","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=RPO304","030-011-00 / 04185800 / 11559 / 60604","O-RING","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #RPO304
Old RPI Part #ILO040, RCO038
OEM Part #030-011-00 / 04185800 / 11559 / 60604
Industry Part #AS568-011
O-RING
12 per package
.301"" ID x .441"" OD x .070"" C/S
Material: Nitrile (Buna N); Duro: 70
Also included in O-Ring Kit (RPI Part #RPK403) & (RPI Part #RPK404)
See Notes below:
Model(s) This Part Fits: 513 Blood Gas Analyzer, 713 Blood Gas Analyzer, 813 Blood Gas Analyzer, 999 Series, M7, O-Rings, O-Ring Kits, Tools & Lubricant, Peri Pro III, Validator Plus 10, Validator Plus 8
Catalog Page(s): 4-508, 4-603, 6-503, 10-1003, 10-1001, 10-1401, 6-501, 6-502, 10-803
Part Description Updated: 3/24/2016","12 per package
.301"" ID x .441"" OD x .070"" C/S
Material: Nitrile (Buna N); Duro: 70
Also included in O-Ring Kit (RPI Part #RPK403) & (RPI Part #RPK404)
See Notes below:","http://www.rpiparts.com/pimages/RPO304.GIF","Notes: SERIAL NUMBERS: Validator Plus 8 (S/N AC-10000 & above), Plus 10 (S/N AD-11003 and above)"
"RPT604","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=424&rpinum=RPT604","94124","TUBING (1/4 ID CLEAR PVC)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro III","RPI Part #RPT604
OEM Part #94124
TUBING (1/4 ID CLEAR PVC)
Sold by the foot (reel not included)
Size: 1/4"" ID x 3/8"" OD
Material: Clear flexible PVC
Included in: Collection Container Kit (RPI Part #CMK180) and Collection Container Kit (RPI Part #CMK181)
Fits: Drain Valve Drain Port and Collection Container Kit (RPI Part #'s CMK180 & CMK181)
Model(s) This Part Fits: Henry Schein Dental, L & R, Ney (Dentsply), Patterson Dental, Peri Pro III
Catalog Page(s): 4-603, 4-410, 4-1551
Part Description Updated: 7/10/2014","Sold by the foot (reel not included)
Size: 1/4"" ID x 3/8"" OD
Material: Clear flexible PVC
Included in: Collection Container Kit (RPI Part #CMK180) and Collection Container Kit (RPI Part #CMK181)","http://www.rpiparts.com/pimages/RPT604.GIF",""
"ATA644","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATA644","43224-1","REMOTE SOLENOID WATER VALVE ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATA644
OEM Part #43224-1
REMOTE SOLENOID WATER VALVE ASSEMBLY
115 VAC; 60 Hz
Fits: Incoming water line to processor base
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 1/20/2009","115 VAC; 60 Hz","http://www.rpiparts.com/pimages/ATA644.GIF",""
"ATA670","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATA670","43330","HEATER AND FAN ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATA670
OEM Part #43330
HEATER AND FAN ASSEMBLY
Fan: 120VAC, 50/60 Hz.
Heater: 360W, 120VAC, ~33.0 Ω
Includes all parts as shown
Does not include the plastic mounting plate. If possible, use the existing mounting plate for installation.
( See Notes: below )
Fits: Cover Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","Fan: 120VAC, 50/60 Hz.
Heater: 360W, 120VAC, ~33.0 Ω
Includes all parts as shown
Does not include the plastic mounting plate. If possible, use the existing mounting plate for installation.
( See Notes: below )","http://www.rpiparts.com/pimages/ATA670.GIF","Notes: Includes
Overheat Thermostat ( RPI Part #ATT669 )
Heater Element ( RPI Part #ATH668 )
Fan ( RPI Part #ATF667 )"
"ATF667","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATF667","43530","FAN","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATF667
OEM Part #43530
FAN
120VAC, 50/60 Hz.
2.77"" W x 3.11"" D x 10.43"" Lg
1/4"" tabs
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )
Fits: Heater and Fan Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","120VAC, 50/60 Hz.
2.77"" W x 3.11"" D x 10.43"" Lg
1/4"" tabs
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )","http://www.rpiparts.com/pimages/ATF667.GIF",""
"ATH639","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATH639","43290","HEATER BAR ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATH639
OEM Part #43290
HEATER BAR ASSEMBLY
115V, 100W, 130Ω
5KΩ Thermistors @ 25°C
Includes (2) O-rings ( RPI Part #RPO244 )
Fits: Base Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 12/4/2013","115V, 100W, 130Ω
5KΩ Thermistors @ 25°C
Includes (2) O-rings ( RPI Part #RPO244 )","http://www.rpiparts.com/pimages/ATH639.GIF",""
"ATH668","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATH668","43811","HEATER ELEMENT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATH668
OEM Part #43811
HEATER ELEMENT
360W, 120VAC, ~33.0 Ω
1.61"" T x 1.69"" D x 7.64"" Lg.
15"" lead wires
Includes Overheat Thermostat ( RPI Part #ATT669 )
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )
Fits: Heater and Fan Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","360W, 120VAC, ~33.0 Ω
1.61"" T x 1.69"" D x 7.64"" Lg.
15"" lead wires
Includes Overheat Thermostat ( RPI Part #ATT669 )
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )","http://www.rpiparts.com/pimages/ATH668.GIF",""
"ATS641","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATS641","43447","WATER LEVEL SENSOR","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATS641
OEM Part #43447
WATER LEVEL SENSOR
Material: Pins 303 SS
Fits: Base Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 12/8/2008","Material: Pins 303 SS","http://www.rpiparts.com/pimages/ATS641.GIF",""
"ATS642","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATS642","30552","THUMB SCREW","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATS642
OEM Part #30552
THUMB SCREW
8 per package
6-32 x 3/8
Material: Nylon® 66
Fits: Molded Base / Fixer & Developer Circulator Cover
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","8 per package
6-32 x 3/8
Material: Nylon® 66","http://www.rpiparts.com/pimages/ATS642.GIF",""
"ATT669","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATT669","(OEM Part # Not Available)","OVERHEAT THERMOSTAT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATT669
OEM Part # (OEM Part # Not Available)
OVERHEAT THERMOSTAT
Factory set at 60°C
1/4"" tabs
Can only be used in Heater Element ( RPI Part #ATH668 ) and Heater and Fan Assembly ( RPI Part #ATA670 )
RPI Advantage! RPI's Thermostat is replaceable unlike the OEM's Thermostat
Fits: Heater Element
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 6/25/2014","Factory set at 60°C
1/4"" tabs
Can only be used in Heater Element ( RPI Part #ATH668 ) and Heater and Fan Assembly ( RPI Part #ATA670 )
RPI Advantage! RPI's Thermostat is replaceable unlike the OEM's Thermostat","http://www.rpiparts.com/pimages/ATT669.GIF",""
"ATV645","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATV645","(OEM Part # Not Available)","SOLENOID VALVE ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATV645
OEM Part # (OEM Part # Not Available)
SOLENOID VALVE ASSEMBLY
115 VAC; 60 Hz
Fits: Remote Solenoid Water Valve Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 6/25/2014","115 VAC; 60 Hz","http://www.rpiparts.com/pimages/ATV645.GIF",""
"ATW638","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=ATW638","43271","DRAIN TUBE WASHER","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #ATW638
OEM Part #43271
DRAIN TUBE WASHER
6 per package
Size: OD 7/8"", ID 9/16"", 1/16"" THK.
Material: EPDM
Fits: Drain Tube
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-601
Part Description Updated: 12/19/2008","6 per package
Size: OD 7/8"", ID 9/16"", 1/16"" THK.
Material: EPDM","http://www.rpiparts.com/pimages/ATW638.GIF",""
"RPF362","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=RPF362","01-101553S / 43106","LEVELER LEG","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #RPF362
OEM Part #01-101553S / 43106
LEVELER LEG
4 per package
1/4-20 x 1-1/2” lg. stem
Nylon® base with 7/8” hex for ease of adjustments
Fits: Chassis, Leveling Base
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000
Catalog Page(s): 4-601, 10-1509
Part Description Updated: 7/21/2014","4 per package
1/4-20 x 1-1/2” lg. stem
Nylon® base with 7/8” hex for ease of adjustments","http://www.rpiparts.com/pimages/RPF362.GIF",""
"RPF552","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=RPF552","41914","FUSE (8A, 250V) - 1/4 X 1-1/4 - TIME DELAY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #RPF552
OEM Part #41914
FUSE (8A, 250V) - 1/4 X 1-1/4 - TIME DELAY
5 per package
Type: Ceramic
Size: 1/4"" dia. x 1-1/4"" lg. - Time Delay
Also in Fuse Kit ( RPI Part #RPK411 )
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-601, 6-306
Part Description Updated: 9/15/2014","5 per package
Type: Ceramic
Size: 1/4"" dia. x 1-1/4"" lg. - Time Delay
Also in Fuse Kit ( RPI Part #RPK411 )","http://www.rpiparts.com/pimages/RPF552.GIF",""
"RPH638","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=RPH638","90219 / 646-0047P1","FUSE HOLDER (MAIN)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #RPH638
OEM Part #90219 / 646-0047P1
FUSE HOLDER (MAIN)
3/16"" quick connect tab
Accomodates standard 1/4"" x 1-1/4"" fuse
20A @ 250VAC
Fits .50"" dia. mounting hole
Includes mounting hardware
Fits: Back panel
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR, GXP™, Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-601, 4-604, 4-853
Part Description Updated: 7/21/2014","3/16"" quick connect tab
Accomodates standard 1/4"" x 1-1/4"" fuse
20A @ 250VAC
Fits .50"" dia. mounting hole
Includes mounting hardware","http://www.rpiparts.com/pimages/RPH638.GIF",""
"RPO244","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=RPO244","43362","O-RING","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #RPO244
OEM Part #43362
Industry Part #AS568-203
O-RING
6 per package
Material: Silicone, Duro: 60
.296"" ID x .574"" OD x .139"" C/S
Color: Red
Fits: Heater Bar Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000
Catalog Page(s): 4-600, 10-1203, 6-501, 6-502, 10-1508
Part Description Updated: 4/23/2013","6 per package
Material: Silicone, Duro: 60
.296"" ID x .574"" OD x .139"" C/S
Color: Red","http://www.rpiparts.com/pimages/RPO244.GIF",""
"RPT276","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=428&rpinum=RPT276","(OEM Part # Not Available)","TUBING (1/4"" OD CLEAR POLY)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 PLUS","RPI Part #RPT276
OEM Part # (OEM Part # Not Available)
TUBING (1/4"" OD CLEAR POLY)
Sold by the foot, reel not included
Size: .159"" ID x .250"" OD
Material: Polyurethane
Fits: See Notes below
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, ACL2S1, ACL2S1ND (2005 and Earlier), ACL2S2, ACL2S2ND (2005 and Earlier), ACL4D2, ACL4D2ND (2005 and Earlier), ACL6T2, ACL6T2ND (2005 and Earlier), ALCQL82, ALCQL82D, ALCRL62, ALCRL62D, ALCSL11, ALCSL11D, ALCSL12, ALCSL12D, ALCSL21, ALCSL21D, ALCSL22, ALCSL22D, ALCTL31, ALCTL31D, ALCTL32, ALCTL32D, ALCTL41, ALCTL41D, ALCTL42, ALCTL42D, AMD-100, AMD-100-2, AMD-100-3, AMD-101, AMD-2, AMD-2-115, AMD-4, AMD-6, CA-711, CA-711, CA-713, CA-713, CA-721, CA-721, CA-723, CA-723, CA-725, CA-725, CL21, CL22, CL32, CL52, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000, Validator 10, Validator Plus 10, Validator Plus 8
Catalog Page(s): 4-409, 4-410
Part Description Updated: 7/10/2014","Sold by the foot, reel not included
Size: .159"" ID x .250"" OD
Material: Polyurethane","http://www.rpiparts.com/pimages/RPT276.GIF","Notes:
This tubing is included in the following Kits:
Syringe Pump/Extractor (RPI Part #RPT842)
Drain Tube Assembly Kit (Small) (RPI Part #RPK432)
Water Valve Assembly (RPI Part #ATA644)
Collection Container Kit (RPI Part #CMK181)"
"ATA617","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=14&rpinum=ATA617","90520","“L” TRANSFER ARM ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro","RPI Part #ATA617
OEM Part #90520
“L” TRANSFER ARM ASSEMBLY
Electro polished stainless steel
Fits: ""L"" Transfer Arm (Main Transport Assembly)
Model(s) This Part Fits: Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-606, 4-608
Part Description Updated: 12/22/2008","Electro polished stainless steel","http://www.rpiparts.com/pimages/ATA617.GIF",""
"ATA618","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=14&rpinum=ATA618","90564","“U” TRANSFER ARM","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro","RPI Part #ATA618
OEM Part #90564
“U” TRANSFER ARM
Electro polished stainless steel
Fits: ""U"" Transfer Arm Assy (RPI Part #ATA625)
Model(s) This Part Fits: Peri Pro, Peri Pro II
Catalog Page(s): 4-606
Part Description Updated: 12/19/2008","Electro polished stainless steel","http://www.rpiparts.com/pimages/ATA618.GIF",""
"ATA625","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=14&rpinum=ATA625","90530","“U” TRANSFER ARM ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
Peri Pro","RPI Part #ATA625
OEM Part #90530
“U” TRANSFER ARM ASSEMBLY
Electro polished stainless steel
Includes ""U"" Transfer Arm (RPI Part #ATA618), Transfer Gear (RPI Part #ATG615) and Transfer Arm Bearing (RPI Part #ATB616)
Fits: Main Transport Assembly
Model(s) This Part Fits: Peri Pro, Peri Pro II
Catalog Page(s): 4-606
Part Description Updated: 2/12/2010","Electro polished stainless steel
Includes ""U"" Transfer Arm (RPI Part #ATA618), Transfer Gear (RPI Part #ATG615) and Transfer Arm Bearing (RPI Part #ATB616)","http://www.rpiparts.com/pimages/ATA625.GIF",""
