"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"GOL022","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=549&rpinum=GOL022","01-90-3106","ROTARY PUMP OIL","ASPIRATORS & SUCTION PUMPS
GOMCO®
Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor","RPI Part #GOL022
OEM Part #01-90-3106
ROTARY PUMP OIL
4 fl. oz.
Includes yorker spout
IS068 / AGMA 2 / SAE 20
For use with Rotary Pumps (dispenses in oil reservoir)
See Notes: below for SDS and Technical Data sheet
Fits: All Rotary Pumps (dispenses in oil reservoir)
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Vac-U-Vestor, Vac-U-Vestor Table Top Models
Catalog Page(s): 2-201, 4-903, 6-201
Part Description Updated: 9/4/2015","4 fl. oz.
Includes yorker spout
IS068 / AGMA 2 / SAE 20
For use with Rotary Pumps (dispenses in oil reservoir)
See Notes: below for SDS and Technical Data sheet","http://www.rpiparts.com/pimages/GOL022.GIF","Notes:
Safety Data Sheet for this part. (Adobe PDF)"
"GOS001","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=549&rpinum=GOS001","01-90-0550","NO. 8 STOPPER","ASPIRATORS & SUCTION PUMPS
GOMCO®
Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor","RPI Part #GOS001
OEM Part #01-90-0550
NO. 8 STOPPER
Fits: Bottle Top
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 6020, Thermotic Pumps - Model 965A
Catalog Page(s): 2-200
Part Description Updated: 11/1/2006","","http://www.rpiparts.com/pimages/GOS001.GIF",""
"GOS007","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=549&rpinum=GOS007","01-90-2902","VALVE SPRING","ASPIRATORS & SUCTION PUMPS
GOMCO®
Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor","RPI Part #GOS007
OEM Part #01-90-2902
VALVE SPRING
Fits: Overflow Valve Back
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor
Catalog Page(s): 2-201
Part Description Updated: 11/1/2006","","http://www.rpiparts.com/pimages/GOS007.GIF",""
"GOS038","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=549&rpinum=GOS038","01-90-0853","1” ROTOR SLIDES","ASPIRATORS & SUCTION PUMPS
GOMCO®
Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor","RPI Part #GOS038
OEM Part #01-90-0853
1” ROTOR SLIDES
Set of 3
Material: Brass
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor
Catalog Page(s): 2-201
Part Description Updated: 8/24/2006","Set of 3
Material: Brass","http://www.rpiparts.com/pimages/GOS038.GIF",""
"GOW039","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=549&rpinum=GOW039","01-90-2876","1” OIL WICKS","ASPIRATORS & SUCTION PUMPS
GOMCO®
Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor","RPI Part #GOW039
OEM Part #01-90-2876
1” OIL WICKS
3 per package
F-1 felt
White
Fits: 1” rotor
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor
Catalog Page(s): 2-201
Part Description Updated: 10/10/2006","3 per package
F-1 felt
White","http://www.rpiparts.com/pimages/GOW039.GIF",""
"GOS030","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=551&rpinum=GOS030","(OEM Part # Not Available)","ON/OFF SWITCH","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 600 (765A) with RPI PC Board (RPI Part #GOB016","RPI Part #GOS030
OEM Part # (OEM Part # Not Available)
ON/OFF SWITCH
DPST
3A @ 250VDC; 6A @ 125VAC
Fits: PC Board (RPI Part #GOB016) only
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 600 (765A) with RPI PC Board (RPI Part #GOB016, Thermotic Pumps - Model 601 (764)
Catalog Page(s): 2-202
Part Description Updated: 6/25/2014","DPST
3A @ 250VDC; 6A @ 125VAC","http://www.rpiparts.com/pimages/GOS030.GIF",""
"GOA019","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOA019","01-90-2000","TUBING KIT (DISPOSABLE)","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOA019
Old RPI Part #GOK019
OEM Part #01-90-2000
TUBING KIT (DISPOSABLE)
Includes (1) each of 15"" and 6' long tubing
Model(s) This Part Fits: Diaphragm Pumps (300 Series), Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6020, Thermotic Pumps - Model 6650
Catalog Page(s): 2-200
Part Description Updated: 5/15/2008","Includes (1) each of 15"" and 6' long tubing","http://www.rpiparts.com/pimages/GOA019.GIF",""
"GOB023","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOB023","01-90-2311","PC BOARD","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOB023
OEM Part #01-90-2311
PC BOARD
New style
115VAC
This is the new style PC Board, if you need the old style see PC Board (RPI Part #GOB016)
Fits: Case
Model(s) This Part Fits: Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 6010/6011
Catalog Page(s): 2-202
Part Description Updated: 12/10/2010","New style
115VAC
This is the new style PC Board, if you need the old style see PC Board (RPI Part #GOB016)","http://www.rpiparts.com/pimages/GOB023.GIF",""
"GOC044","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOC044","01-90-3695","DISPOSABLE COLLECTION CANISTER (1200 ml)","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOC044
OEM Part #01-90-3695
DISPOSABLE COLLECTION CANISTER (1200 ml)
1200 cc (ml)
Clear plastic graduated canister with blue lid
Hydro-filter shut-off
Large pour spout
Includes: Elbow fittings and port caps
Fits: Stand or Mounting Bracket Ring
Model(s) This Part Fits: Diaphragm Pumps (300 Series), Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6020, Thermotic Pumps - Model 6650
Catalog Page(s): 2-200
Part Description Updated: 7/20/2015","1200 cc (ml)
Clear plastic graduated canister with blue lid
Hydro-filter shut-off
Large pour spout
Includes: Elbow fittings and port caps","http://www.rpiparts.com/pimages/GOC044.GIF",""
"GOC045","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOC045","01-90-3712","DISPOSABLE COLLECTION CANISTER (2100 ml)","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOC045
OEM Part #01-90-3712
DISPOSABLE COLLECTION CANISTER (2100 ml)
2100 cc (ml)
Clear plastic graduated canister with blue lid
Hydro-filter shut-off
Tandem ports
Large pour spout
Includes: Elbow fittings and port caps
Fits: Stand or Mounting Bracket Ring
Model(s) This Part Fits: Diaphragm Pumps (300 Series), Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6020, Thermotic Pumps - Model 6650
Catalog Page(s): 2-200
Part Description Updated: 7/20/2015","2100 cc (ml)
Clear plastic graduated canister with blue lid
Hydro-filter shut-off
Tandem ports
Large pour spout
Includes: Elbow fittings and port caps","http://www.rpiparts.com/pimages/GOC045.GIF",""
"GOF024","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOF024","01-90-3928","BACTERIA FILTER","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOF024
OEM Part #01-90-3928
BACTERIA FILTER
3 per package
.3 micron
1/4"" Barb x 1/4"" hose barb
Disk Size: 2.100""
Model(s) This Part Fits: Diaphragm Pumps (300 Series), Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6020, Thermotic Pumps - Model 6650
Catalog Page(s): 2-200
Part Description Updated: 6/29/2006","3 per package
.3 micron
1/4"" Barb x 1/4"" hose barb
Disk Size: 2.100""","http://www.rpiparts.com/pimages/GOF024.GIF",""
"GOF025","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOF025","01-90-3100","BACTERIA FILTER","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOF025
OEM Part #01-90-3100
BACTERIA FILTER
3 per package
.3 micron
1/4"" Barb x 1/8"" MPT
Disk Size: 2.100""
Model(s) This Part Fits: Diaphragm Pumps (300 Series), Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6020, Thermotic Pumps - Model 6650
Catalog Page(s): 2-200
Part Description Updated: 6/29/2006","3 per package
.3 micron
1/4"" Barb x 1/8"" MPT
Disk Size: 2.100""","http://www.rpiparts.com/pimages/GOF025.GIF",""
"GOH005","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOH005","01-90-2713","HEATER 115 VAC (160 ohms)","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOH005
OEM Part #01-90-2713
HEATER 115 VAC (160 ohms)
115 VAC
160 Ohms
Fits: Cylinder Assembly
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 965A
Catalog Page(s): 2-202
Part Description Updated: 11/1/2006","115 VAC
160 Ohms","http://www.rpiparts.com/pimages/GOH005.GIF","Notes: All models using PC Board"
"GOL032","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOL032","01-90-2310","PUMP CYCLE LIGHT","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOL032
OEM Part #01-90-2310
PUMP CYCLE LIGHT
Lens: Amber
Type: Neon
125 VAC
Fits: Front Panel
Model(s) This Part Fits: Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6020, Thermotic Pumps - Model 6650
Catalog Page(s): 2-202
Part Description Updated: 6/30/2006","Lens: Amber
Type: Neon
125 VAC","http://www.rpiparts.com/pimages/GOL032.GIF",""
"GOV011","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOV011","01-90-3433","SUCTION VALVE (INLET)","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOV011
OEM Part #01-90-3433
SUCTION VALVE (INLET)
Fits: Cylinder Assembly
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6650, Thermotic Pumps - Model 965A
Catalog Page(s): 2-202
Part Description Updated: 6/30/2006","","http://www.rpiparts.com/pimages/GOV011.GIF",""
"GOV012","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=152&rpinum=GOV012","01-90-3432","PRESSURE VALVE (OUTLET)","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 6000/6002","RPI Part #GOV012
OEM Part #01-90-3432
PRESSURE VALVE (OUTLET)
Fits: Cylinder Assembly
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 6650, Thermotic Pumps - Model 965A
Catalog Page(s): 2-202
Part Description Updated: 6/30/2006","","http://www.rpiparts.com/pimages/GOV012.GIF",""
"GOB016","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=142&rpinum=GOB016","01-90-3045","PC BOARD","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 601 (764)","RPI Part #GOB016
OEM Part #01-90-3045
PC BOARD
Old style
115VAC
Includes PC Board (RPI Part #GOB023)
Fits: Front Panel
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 601 (764)
Catalog Page(s): 2-202
Part Description Updated: 12/4/2013","Old style
115VAC
Includes PC Board (RPI Part #GOB023)","http://www.rpiparts.com/pimages/GOB016.GIF",""
"GOG014","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=142&rpinum=GOG014","01-90-2330","VALVE GASKET","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 601 (764)","RPI Part #GOG014
OEM Part #01-90-2330
VALVE GASKET
Fits: Overflow Valve Cover (back)
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 965A
Catalog Page(s): 2-201
Part Description Updated: 11/1/2006","","http://www.rpiparts.com/pimages/GOG014.GIF",""
"GOH004","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=142&rpinum=GOH004","01-90-2713","NO LONGER AVAILABLE","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 601 (764)","RPI Part #GOH004
OEM Part #01-90-2713
HEATER 115 VAC (149 ohms)
115 VAC
149 Ohms
Fits: Cylinder Assembly
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 965A
Catalog Page(s): 2-202
Part Description Updated: 1/15/2016","115 VAC
149 Ohms","http://www.rpiparts.com/pimages/GOH004.GIF","Notes: All electromechanical thermotic pumps with Bimetallic arm prior to PC Board"
"GOH005","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=142&rpinum=GOH005","01-90-2713","HEATER 115 VAC (160 ohms)","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 601 (764)","RPI Part #GOH005
OEM Part #01-90-2713
HEATER 115 VAC (160 ohms)
115 VAC
160 Ohms
Fits: Cylinder Assembly
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 6000/6002, Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 6010/6011, Thermotic Pumps - Model 965A
Catalog Page(s): 2-202
Part Description Updated: 11/1/2006","115 VAC
160 Ohms","http://www.rpiparts.com/pimages/GOH005.GIF","Notes: All models using PC Board"
"GOL026","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=142&rpinum=GOL026","01-90-3570","PILOT LAMP","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 601 (764)","RPI Part #GOL026
OEM Part #01-90-3570
PILOT LAMP
Lens: Red
Type: Neon
125 VAC, 1/3 W
Fits: Front Panel
Model(s) This Part Fits: Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 601 (764)
Catalog Page(s): 2-202
Part Description Updated: 10/10/2006","Lens: Red
Type: Neon
125 VAC, 1/3 W","http://www.rpiparts.com/pimages/GOL026.GIF",""
"GOS001","http://www.rpiparts.com/PartPage.asp?equip=1&oem=28&model=142&rpinum=GOS001","01-90-0550","NO. 8 STOPPER","ASPIRATORS & SUCTION PUMPS
GOMCO®
Thermotic Pumps - Model 601 (764)","RPI Part #GOS001
OEM Part #01-90-0550
NO. 8 STOPPER
Fits: Bottle Top
Model(s) This Part Fits: Rotary Pumps with 1"" Rotor and 1/4 or 1/6 hp motor, Rotary Pumps with 3/4"" Rotor and 1/6 hp motor, Rotary Pumps with 5/8"" Rotor and 1/20 hp motor, Thermotic Pumps - Model 600 (765A), Thermotic Pumps - Model 601 (764), Thermotic Pumps - Model 6020, Thermotic Pumps - Model 965A
Catalog Page(s): 2-200
Part Description Updated: 11/1/2006","","http://www.rpiparts.com/pimages/GOS001.GIF",""
