"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"BUK043","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2739&rpinum=BUK043","747116-1; 844846","POSITION CONTROL KNOB","ECG/EKG & EEG MACHINES
BURDICK
EK-5","RPI Part #BUK043
OEM Part #747116-1; 844846
POSITION CONTROL KNOB
Material: Black plastic knob, aluminum face plate
Size: .92"" OD x .64"" lg.
Shaft Size: 1/4"" dia.
Includes: (2) installed set screws
Fits: Control Panel
Model(s) This Part Fits: 74710 Wall Transformer, EK-5, EK-5A
Catalog Page(s): 5-200, 5-500
Part Description Updated: 10/23/2015","Material: Black plastic knob, aluminum face plate
Size: .92"" OD x .64"" lg.
Shaft Size: 1/4"" dia.
Includes: (2) installed set screws","http://www.rpiparts.com/pimages/BUK043.GIF",""
"BUR011","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2739&rpinum=BUR011","860405","DRIVE ROLLER","ECG/EKG & EEG MACHINES
BURDICK
EK-5","RPI Part #BUR011
OEM Part #860405
DRIVE ROLLER
Fits: Back Plate and Center Plate
Model(s) This Part Fits: EK-5, EK-5A
Catalog Page(s): 5-200
Part Description Updated: 7/30/2014","","http://www.rpiparts.com/pimages/BUR011.GIF",""
"BUS008","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2739&rpinum=BUS008","860496","RECORD STYLUS","ECG/EKG & EEG MACHINES
BURDICK
EK-5","RPI Part #BUS008
OEM Part #860496
RECORD STYLUS
Fits: Galvanometer Assembly
Model(s) This Part Fits: EK-5, EK-5A, EK-6
Catalog Page(s): 5-200
Part Description Updated: 12/12/2008","","http://www.rpiparts.com/pimages/BUS008.GIF",""
"BUS030","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2739&rpinum=BUS030","827785","POWER SWITCH","ECG/EKG & EEG MACHINES
BURDICK
EK-5","RPI Part #BUS030
OEM Part #827785
POWER SWITCH
DPST
6A @ 125VAC; 3A @ 250VDC
Fits: Control Panel
Model(s) This Part Fits: DC-180, DC-185, EK-5, EK-5A
Catalog Page(s): 5-201
Part Description Updated: 8/21/2014","DPST
6A @ 125VAC; 3A @ 250VDC","http://www.rpiparts.com/pimages/BUS030.GIF",""
"BUT034","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2739&rpinum=BUT034","860497","TRANSDUCER ELEMENT","ECG/EKG & EEG MACHINES
BURDICK
EK-5","RPI Part #BUT034
OEM Part #860497
TRANSDUCER ELEMENT
Fits: Galvanometer Assembly
Model(s) This Part Fits: EK-5, EK-5A
Catalog Page(s): 5-201
Part Description Updated: 1/3/2008","","http://www.rpiparts.com/pimages/BUT034.GIF",""
"CAF011","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2739&rpinum=CAF011","421285 / 42021004 / 850404 /0200-608-000","RUBBER FOOT","ECG/EKG & EEG MACHINES
BURDICK
EK-5","RPI Part #CAF011
OEM Part #421285 / 42021004 / 850404 /0200-608-000
RUBBER FOOT
4 per package
Material: Black rubber with molded in steel washer
Size: ~.75"" O.D. x .50"" lg.; #10 clearance hole
See Notes below
Fits: Chassis/Base Plate
Model(s) This Part Fits: DC-185, DC-190, E500 TW, E600, EK-5, EK-5A, EK-6, EK-670, EK-7, EK-8, Foot Controls: F011 & F013, Hood & Motor: E026, E027, E028 & E029, MC-600, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000, TMS-302, Triac
Catalog Page(s): 3-511, 4-902, 5-200, 10-605, 10-1509
Part Description Updated: 7/30/2014","4 per package
Material: Black rubber with molded in steel washer
Size: ~.75"" O.D. x .50"" lg.; #10 clearance hole
See Notes below","http://www.rpiparts.com/pimages/CAF011.GIF","Notes: Fits Model Triac Serial #144999 and below.
Also Included In:
Rear-Rubber Foot Assembly (RPI Part #AMF180)
Front-Rubber Foot Assembly (RPI Part#AMF166)"
"KEB014","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2739&rpinum=KEB014","(OEM Part # Not Available)","PATIENT CABLE - 5 LEAD FIXED PIN","ECG/EKG & EEG MACHINES
BURDICK
EK-5","RPI Part #KEB014
Old RPI Part #BUC009
OEM Part # (OEM Part # Not Available)
PATIENT CABLE - 5 LEAD FIXED PIN
Number of Leads: 5
Length: 8 ft.
Equipment End: 5-Pin
Patient End: Fixed .125"" Pin
Color: White, Green, Brown, Red, and Black
See NOTES below
Model(s) This Part Fits: 300, 335, 337, EK-1, EK-1, EK-2, EK-2, EK-3, EK-3, EK-4, EK-4, EK-5, EK-5, EK-5A, EK-5A
Catalog Page(s): 5-202, 5-400
Part Description Updated: 3/9/2015","Number of Leads: 5
Length: 8 ft.
Equipment End: 5-Pin
Patient End: Fixed .125"" Pin
Color: White, Green, Brown, Red, and Black
See NOTES below","http://www.rpiparts.com/pimages/KEB014.GIF","Notes:
Please see Directions for Use the for this part. (Adobe PDF)
This cable replaces RPI Part #BUC009 ( RPI Part #BUC009 )
Also available: Leadwire Adaptor Kit (RPI Part #LAK001)"
"BUB012","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUB012","850402","TIMING DRIVE BELT","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUB012
OEM Part #850402
Industry Part #80XL025
TIMING DRIVE BELT
Fits: Drive Pulley
Model(s) This Part Fits: EK-5, EK-5A
Catalog Page(s): 5-200
Part Description Updated: 7/30/2014","","http://www.rpiparts.com/pimages/BUB012.GIF",""
"BUB027","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUB027","833028","CIRCUIT BREAKER","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUB027
OEM Part #833028
CIRCUIT BREAKER
0.5A @ 250VAC; 28VDC
Includes: Mounting hardware
Fits: Power Panel
Model(s) This Part Fits: EK-5A
Catalog Page(s): 5-200
Part Description Updated: 8/21/2014","0.5A @ 250VAC; 28VDC
Includes: Mounting hardware","http://www.rpiparts.com/pimages/BUB027.GIF",""
"BUC017","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUC017","097152","POWER CORD (7A @ 125VAC, 8 ft.)","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUC017
OEM Part #097152
POWER CORD (7A @ 125VAC, 8 ft.)
Length: 8 ft.
18/3 SJT, 60°C; 7A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: BMI-3
Color: Gray
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: AC Connector
Model(s) This Part Fits: EK-1, EK-2, EK-3, EK-4, EK-5, EK-5A, EK-8
Catalog Page(s): 5-201, 6-303
Part Description Updated: 8/21/2014","Length: 8 ft.
18/3 SJT, 60°C; 7A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: BMI-3
Color: Gray
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/BUC017.GIF",""
"BUC028","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUC028","813004","CAPACITOR","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUC028
OEM Part #813004
CAPACITOR
1000 MFD, 25VDC electrolytic
Fits: Chassis
Model(s) This Part Fits: EK-5A
Catalog Page(s): 5-201
Part Description Updated: 1/3/2008","1000 MFD, 25VDC electrolytic","http://www.rpiparts.com/pimages/BUC028.GIF",""
"BUK041","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUK041","844842","LEAD SELECTOR KNOB","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUK041
OEM Part #844842
LEAD SELECTOR KNOB
Size: ~1.13"" OD x .77"" lg.
Shaft size: 1/4""
Includes: Set screws
Fits: Control Panel
Model(s) This Part Fits: EK-5, EK-5A
Catalog Page(s): 5-200
Part Description Updated: 7/29/2014","Size: ~1.13"" OD x .77"" lg.
Shaft size: 1/4""
Includes: Set screws","http://www.rpiparts.com/pimages/BUK041.GIF",""
"BUK042","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUK042","33 22 646 / 844845 / 015408","DIMMER/SENSITIVITY KNOB","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUK042
OEM Part #33 22 646 / 844845 / 015408
DIMMER/SENSITIVITY KNOB
Size: ~.91"" OD x .64"" lg.
Shaft size: 1/4""
Includes: Set screws
Also Included in: Dimmer Switch Assembly (RPI Part #PCA680)
Fits: Dimmer Switch Assembly and Dimmer Switch / Control Panel / Pyrometer shaft
Model(s) This Part Fits: LF, LF+,LFC, LFII, LFIIC, LFIIC-D, LFIIL, LFIIT, LFIIT-D, LFIIW, LFIIW (2), LFIIW (3), LFIII, LFIIIC, LFIIICB, LFIIIC-D, LFIIIS, LFIIISE, LFIIIT, LFIIIT-D, LFIIIWL, EK-5 & EK-5A
Catalog Page(s): 4-900, 4-1303, 4-1305, 5-200
Part Description Updated: 7/29/2014","Size: ~.91"" OD x .64"" lg.
Shaft size: 1/4""
Includes: Set screws
Also Included in: Dimmer Switch Assembly (RPI Part #PCA680)","http://www.rpiparts.com/pimages/BUK042.GIF",""
"BUK043","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUK043","747116-1; 844846","POSITION CONTROL KNOB","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUK043
OEM Part #747116-1; 844846
POSITION CONTROL KNOB
Material: Black plastic knob, aluminum face plate
Size: .92"" OD x .64"" lg.
Shaft Size: 1/4"" dia.
Includes: (2) installed set screws
Fits: Control Panel
Model(s) This Part Fits: 74710 Wall Transformer, EK-5, EK-5A
Catalog Page(s): 5-200, 5-500
Part Description Updated: 10/23/2015","Material: Black plastic knob, aluminum face plate
Size: .92"" OD x .64"" lg.
Shaft Size: 1/4"" dia.
Includes: (2) installed set screws","http://www.rpiparts.com/pimages/BUK043.GIF",""
"BUL026","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUL026","831742","PILOT LIGHT (RED)","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUL026
OEM Part #831742
PILOT LIGHT (RED)
125VAC, 1/2W
Fits: Control Panel
Model(s) This Part Fits: EK-5A
Catalog Page(s): 5-201
Part Description Updated: 1/3/2008","125VAC, 1/2W","http://www.rpiparts.com/pimages/BUL026.GIF",""
"BUR011","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUR011","860405","DRIVE ROLLER","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUR011
OEM Part #860405
DRIVE ROLLER
Fits: Back Plate and Center Plate
Model(s) This Part Fits: EK-5, EK-5A
Catalog Page(s): 5-200
Part Description Updated: 7/30/2014","","http://www.rpiparts.com/pimages/BUR011.GIF",""
"BUS008","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUS008","860496","RECORD STYLUS","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUS008
OEM Part #860496
RECORD STYLUS
Fits: Galvanometer Assembly
Model(s) This Part Fits: EK-5, EK-5A, EK-6
Catalog Page(s): 5-200
Part Description Updated: 12/12/2008","","http://www.rpiparts.com/pimages/BUS008.GIF",""
"BUS030","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUS030","827785","POWER SWITCH","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUS030
OEM Part #827785
POWER SWITCH
DPST
6A @ 125VAC; 3A @ 250VDC
Fits: Control Panel
Model(s) This Part Fits: DC-180, DC-185, EK-5, EK-5A
Catalog Page(s): 5-201
Part Description Updated: 8/21/2014","DPST
6A @ 125VAC; 3A @ 250VDC","http://www.rpiparts.com/pimages/BUS030.GIF",""
"BUS032","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUS032","827795","MARKER SWITCH","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUS032
OEM Part #827795
MARKER SWITCH
Normally Open
3A@125VAC; 4A@14VDC
Includes: Mounting hardware
Fits: Control Panel
Model(s) This Part Fits: DC-175, DC-195, EK-5A, PA-100, PA-101, PA-104, PA-107
Catalog Page(s): 5-201
Part Description Updated: 7/30/2014","Normally Open
3A@125VAC; 4A@14VDC
Includes: Mounting hardware","http://www.rpiparts.com/pimages/BUS032.GIF",""
"BUT034","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=BUT034","860497","TRANSDUCER ELEMENT","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #BUT034
OEM Part #860497
TRANSDUCER ELEMENT
Fits: Galvanometer Assembly
Model(s) This Part Fits: EK-5, EK-5A
Catalog Page(s): 5-201
Part Description Updated: 1/3/2008","","http://www.rpiparts.com/pimages/BUT034.GIF",""
"CAF011","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=CAF011","421285 / 42021004 / 850404 /0200-608-000","RUBBER FOOT","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #CAF011
OEM Part #421285 / 42021004 / 850404 /0200-608-000
RUBBER FOOT
4 per package
Material: Black rubber with molded in steel washer
Size: ~.75"" O.D. x .50"" lg.; #10 clearance hole
See Notes below
Fits: Chassis/Base Plate
Model(s) This Part Fits: DC-185, DC-190, E500 TW, E600, EK-5, EK-5A, EK-6, EK-670, EK-7, EK-8, Foot Controls: F011 & F013, Hood & Motor: E026, E027, E028 & E029, MC-600, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000, TMS-302, Triac
Catalog Page(s): 3-511, 4-902, 5-200, 10-605, 10-1509
Part Description Updated: 7/30/2014","4 per package
Material: Black rubber with molded in steel washer
Size: ~.75"" O.D. x .50"" lg.; #10 clearance hole
See Notes below","http://www.rpiparts.com/pimages/CAF011.GIF","Notes: Fits Model Triac Serial #144999 and below.
Also Included In:
Rear-Rubber Foot Assembly (RPI Part #AMF180)
Front-Rubber Foot Assembly (RPI Part#AMF166)"
"KEB014","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2721&rpinum=KEB014","(OEM Part # Not Available)","PATIENT CABLE - 5 LEAD FIXED PIN","ECG/EKG & EEG MACHINES
BURDICK
EK-5A","RPI Part #KEB014
Old RPI Part #BUC009
OEM Part # (OEM Part # Not Available)
PATIENT CABLE - 5 LEAD FIXED PIN
Number of Leads: 5
Length: 8 ft.
Equipment End: 5-Pin
Patient End: Fixed .125"" Pin
Color: White, Green, Brown, Red, and Black
See NOTES below
Model(s) This Part Fits: 300, 335, 337, EK-1, EK-1, EK-2, EK-2, EK-3, EK-3, EK-4, EK-4, EK-5, EK-5, EK-5A, EK-5A
Catalog Page(s): 5-202, 5-400
Part Description Updated: 3/9/2015","Number of Leads: 5
Length: 8 ft.
Equipment End: 5-Pin
Patient End: Fixed .125"" Pin
Color: White, Green, Brown, Red, and Black
See NOTES below","http://www.rpiparts.com/pimages/KEB014.GIF","Notes:
Please see Directions for Use the for this part. (Adobe PDF)
This cable replaces RPI Part #BUC009 ( RPI Part #BUC009 )
Also available: Leadwire Adaptor Kit (RPI Part #LAK001)"
"BUC018","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2740&rpinum=BUC018","(OEM Part # Not Available)","POWER CORD / EXT CORD (13A @ 125VAC, 8 ft.)","ECG/EKG & EEG MACHINES
BURDICK
UT420","RPI Part #BUC018
OEM Part # (OEM Part # Not Available)
POWER CORD / EXT CORD (13A @ 125VAC, 8 ft.)
Length: 8 ft.
16/3 SJT, 60°C; 13A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: NEMA 5-15R
Color: Black
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: AC Connector
Model(s) This Part Fits: MW200, MW225, UT420, UT4300
Catalog Page(s): 5-201, 6-303
Part Description Updated: 11/19/2014","Length: 8 ft.
16/3 SJT, 60°C; 13A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: NEMA 5-15R
Color: Black
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/BUC018.GIF",""
"BUC018","http://www.rpiparts.com/PartPage.asp?equip=29&oem=156&model=2768&rpinum=BUC018","(OEM Part # Not Available)","POWER CORD / EXT CORD (13A @ 125VAC, 8 ft.)","ECG/EKG & EEG MACHINES
BURDICK
UT4300","RPI Part #BUC018
OEM Part # (OEM Part # Not Available)
POWER CORD / EXT CORD (13A @ 125VAC, 8 ft.)
Length: 8 ft.
16/3 SJT, 60°C; 13A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: NEMA 5-15R
Color: Black
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: AC Connector
Model(s) This Part Fits: MW200, MW225, UT420, UT4300
Catalog Page(s): 5-201, 6-303
Part Description Updated: 11/19/2014","Length: 8 ft.
16/3 SJT, 60°C; 13A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: NEMA 5-15R
Color: Black
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/BUC018.GIF",""
"HPS002","http://www.rpiparts.com/PartPage.asp?equip=29&oem=157&model=2769&rpinum=HPS002","1513-62351","NO LONGER AVAILABLE","ECG/EKG & EEG MACHINES
HEWLETT PACKARD/PHILIPS MEDICAL
1514C","RPI Part #HPS002
OEM Part #1513-62351
RECORDING STYLUS
Fits: Galvanometer Assembly
Model(s) This Part Fits: 1514C, 1515
Catalog Page(s): 5-300
Part Description Updated: 1/23/2009","","http://www.rpiparts.com/pimages/HPS002.GIF",""
"HPS002","http://www.rpiparts.com/PartPage.asp?equip=29&oem=157&model=2770&rpinum=HPS002","1513-62351","NO LONGER AVAILABLE","ECG/EKG & EEG MACHINES
HEWLETT PACKARD/PHILIPS MEDICAL
1515","RPI Part #HPS002
OEM Part #1513-62351
RECORDING STYLUS
Fits: Galvanometer Assembly
Model(s) This Part Fits: 1514C, 1515
Catalog Page(s): 5-300
Part Description Updated: 1/23/2009","","http://www.rpiparts.com/pimages/HPS002.GIF",""
